HOSTNAME; STATUS; ATIVO; IP; SO; DOMINIO; OU
MI00322436; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322436,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00286799; Inexistente; -; -; -; -; -
MI00324114; Desligado; ; ; ; transp.biz; 
MI00324197; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324197,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00079072; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00079072,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00324228; Inexistente; -; -; -; -; -
MI00324476; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324476,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324493; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324493,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324273; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00324273,OU=Windows10,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00324235; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324235,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324234; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324234,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324297; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324297,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00243010; Inexistente; -; -; -; -; -
MI00326306; Desligado; ; ; ; transp.biz; 
MI00326295; Ligado; ; ; ; transp.biz; 
MI00326640; Inexistente; -; -; -; -; -
MI00326609; Desligado; ; ; ; transp.biz; 
MI00324342; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324342,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324370; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324370,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00290534; Desligado; ; ; ; transp.biz; 
MI00234548; Desligado; ; ; ; transp.biz; 
MI177471; Desligado; ; ; ; transp.biz; 
MI00324721; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324721,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00275523; Desligado; ; ; ; transp.biz; 
MI00324718; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324718,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324713; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324713,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324715; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324715,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00057748; Desligado; ; ; ; transp.biz; 
MI00324690; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324690,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO0005019; Desligado; ; ; ; transp.biz; 
MI00324118; Desligado; ; ; ; transp.biz; 
NO00079354; Ligado; ; ; ; transp.biz; 
NO00036616; Desligado; ; ; ; transp.biz; 
TP00001385; Desligado; ; ; ; transp.biz; 
MI186987; Desligado; ; ; ; transp.biz; 
MI00291406; Desligado; ; ; ; transp.biz; 
NO00080135; Desligado; ; ; ; transp.biz; 
NO00068952; Desligado; ; ; ; transp.biz; 
NO00066938; Desligado; ; ; ; transp.biz; 
MI00290791; Desligado; ; ; ; transp.biz; 
MI00234544; Ligado; ; ; ; transp.biz; 
NO00057895; Desligado; ; ; ; transp.biz; 
ES004178; Desligado; ; ; ; transp.biz; 
MI00275121; Desligado; ; ; ; transp.biz; 
MI00324592; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324592,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00291256; Desligado; ; ; ; transp.biz; 
MI00229502; Desligado; ; ; ; transp.biz; 
MI00324111; Desligado; ; ; ; transp.biz; 
MI00324119; Desligado; ; ; ; transp.biz; 
MI00322474; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322474,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00085798; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085798,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00085761; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085761,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00085778; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085778,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00085206; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085206,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00056473; Desligado; ; ; ; transp.biz; 
NO00035945; Desligado; ; ; ; transp.biz; 
NO00080122; Desligado; ; ; ; transp.biz; 
NO00074829; Desligado; ; ; ; transp.biz; 
MI00228332; Desligado; ; ; ; transp.biz; 
MI00235801; Desligado; ; ; ; transp.biz; 
MI00324115; Desligado; ; ; ; transp.biz; 
NO00081798; Desligado; ; ; ; transp.biz; 
NO00087608; Ligado; ; ; ; transp.biz; 
MI00324671; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324671,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324675; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324675,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00300931; Desligado; ; ; ; transp.biz; 
MI00324108; Desligado; ; ; ; transp.biz; 
NO00085774; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085774,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00269059; Desligado; ; ; ; transp.biz; 
MI00306070; Desligado; ; ; ; transp.biz; 
MI00229612; Ligado; ; ; ; transp.biz; 
MI00326620; Ligado; ; ; ; transp.biz; 
NO00072540; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072540,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00323854; Desligado; ; ; ; transp.biz; 
NO00047251; Desligado; ; ; ; transp.biz; 
NO00088982; Desligado; ; ; ; transp.biz; 
NO00085939; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085939,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00325451; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00325451,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00085781; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085781,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00213916; Ligado; ; ; ; transp.biz; 
NO00071371; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071371,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00088351; Desligado; ; ; ; transp.biz; 
NO00063947; Desligado; ; ; ; transp.biz; 
NO00090220; Desligado; ; ; ; transp.biz; 
MI178647; Desligado; ; ; ; transp.biz; 
NO00089040; Desligado; ; ; ; transp.biz; 
MI00324373; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324373,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00326626; Ligado; ; ; ; transp.biz; 
MI00322824; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322824,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324229; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324229,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00322606; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322606,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00089070; Desligado; ; ; ; transp.biz; 
NO00083758; Desligado; ; ; ; transp.biz; 
NO00083751; Desligado; ; ; ; transp.biz; 
MI00210048; Desligado; ; ; ; transp.biz; 
MI00322585; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322585,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00087014; Desligado; ; ; ; transp.biz; 
MI00269373; Desligado; ; ; ; transp.biz; 
NO00067882; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067882,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00093853; Desligado; ; ; ; transp.biz; 
MI00322758; Desligado; ; ; ; transp.biz; 
ES00008281; Ligado; ; ; ; transp.biz; 
MI00309231; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00309231,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
ES004177; Ligado; ; ; ; transp.biz; 
NO00079112; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00079112,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00070379; Desligado; ; ; ; transp.biz; 
ES003637; Desligado; ; ; ; transp.biz; 
MI00232433; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00232433,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00070349; Desligado; ; ; ; transp.biz; 
MI176340; Desligado; ; ; ; transp.biz; 
MI00245996; Desligado; ; ; ; transp.biz; 
MI00235881; Desligado; ; ; ; transp.biz; 
MI00244980; Desligado; ; ; ; transp.biz; 
MI178569; Inexistente; -; -; -; -; -
MI00238940; Desligado; ; ; ; transp.biz; 
MI00322817; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322817,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00323569; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00323569,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00078123; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00078123,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00201644; Ligado; ; ; ; transp.biz; 
MI00209430; Desligado; ; ; ; transp.biz; 
MI00324232; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324232,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00292502; Ligado; ; ; ; transp.biz; 
NO00085797; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085797,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00236441; Desligado; ; ; ; transp.biz; 
MI176337; Desligado; ; ; ; transp.biz; 
MI00279907; Desligado; ; ; ; transp.biz; 
MI00322593; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322593,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324274; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00324274,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00088876; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00088876,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00324278; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324278,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00235475; Ligado; ; ; ; transp.biz; 
MI00324286; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324286,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00080688; Desligado; ; ; ; transp.biz; 
MI00324501; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324501,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00322594; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322594,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00245997; Desligado; ; ; ; transp.biz; 
MI00269306; Desligado; ; ; ; transp.biz; 
MI00324233; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324233,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00046921; Desligado; ; ; ; transp.biz; 
MI00324471; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324471,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00075291; Desligado; ; ; ; transp.biz; 
MI00322598; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322598,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI178294; Desligado; ; ; ; transp.biz; 
MI00301190; Desligado; ; ; ; transp.biz; 
MI00244532; Desligado; ; ; ; transp.biz; 
MI00234180; Desligado; ; ; ; transp.biz; 
MI00324487; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324487,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00086472; Desligado; ; ; ; transp.biz; 
MI00322434; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322434,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00070367; Desligado; ; ; ; transp.biz; 
NO00058141; Desligado; ; ; ; transp.biz; 
MI00324470; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324470,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00079346; Ligado; ; ; ; transp.biz; 
NO00047260; Desligado; ; ; ; transp.biz; 
MI00235432; Desligado; ; ; ; transp.biz; 
MI00201956; Desligado; ; ; ; transp.biz; 
NO00081711; Desligado; ; ; ; transp.biz; 
MI00245049; Desligado; ; ; ; transp.biz; 
MI00322357; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322357,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00317837; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317837,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00254799; Desligado; ; ; ; transp.biz; 
MI00303148; Desligado; ; ; ; transp.biz; 
MI00322440; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322440,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00322590; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322590,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
NO00084693; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00084693,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00324295; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324295,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00256252; Ligado; ; ; ; transp.biz; 
NO00051494; Desligado; ; ; ; transp.biz; 
ES00009056; Desligado; ; ; ; transp.biz; 
ES00007527; Desligado; ; ; ; transp.biz; 
MI00230400; Desligado; ; ; ; transp.biz; 
ES00005293; Ligado; ; ; ; transp.biz; 
ES00005641; Inexistente; -; -; -; -; -
MI00290796; Inexistente; -; -; -; -; -
ES00005578; Desligado; ; ; ; transp.biz; 
MI178739; Desligado; ; ; ; transp.biz; 
MI00264430; Desligado; ; ; ; transp.biz; 
MI00322832; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322832,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
ES00006559; Desligado; ; ; ; transp.biz; 
NO00094775; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00094775,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00086447; Desligado; ; ; ; transp.biz; 
NO00094776; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00094776,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
NO00094778; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00094778,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00301610; Desligado; ; ; ; transp.biz; 
MI00195605; Desligado; ; ; ; transp.biz; 
NO00090168; Desligado; ; ; ; transp.biz; 
NO00046970; Desligado; ; ; ; transp.biz; 
MI00275721; Desligado; ; ; ; transp.biz; 
NO00056344; Desligado; ; ; ; transp.biz; 
MI00273447; Desligado; ; ; ; transp.biz; 
MI00206086; Inexistente; -; -; -; -; -
NO00050056; Desligado; ; ; ; transp.biz; 
MI00319561; Inexistente; -; -; -; -; -
MI00277768; Desligado; ; ; ; transp.biz; 
MI00291359; Desligado; ; ; ; transp.biz; 
ES00006546; Desligado; ; ; ; transp.biz; 
MI184688; Desligado; ; ; ; transp.biz; 
MI00229484; Ligado; ; ; ; transp.biz; 
MI00291121; Desligado; ; ; ; transp.biz; 
MI00206495; Ligado; ; ; ; transp.biz; 
MI00269102; Ligado; ; ; ; transp.biz; 
NO00081726; Desligado; ; ; ; transp.biz; 
MI00286342; Desligado; ; ; ; transp.biz; 
MI185770; Inexistente; -; -; -; -; -
MI00201676; Desligado; ; ; ; transp.biz; 
NO00090026; Inexistente; -; -; -; -; -
MI00328370; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00328370,OU=Novos Computadores,DC=transp,DC=biz
NO00090163; Inexistente; -; -; -; -; -
MI00202056; Desligado; ; ; ; transp.biz; 
MI00289245; Desligado; ; ; ; transp.biz; 
NO00089060; Desligado; ; ; ; transp.biz; 
NO00088120; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00088120,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00273053; Desligado; ; ; ; transp.biz; 
MI185292; Desligado; ; ; ; transp.biz; 
NO00042497; Desligado; ; ; ; transp.biz; 
MI00214010; Desligado; ; ; ; transp.biz; 
NO00094777; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00094777,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
ES00005368; Desligado; ; ; ; transp.biz; 
MI184564; Desligado; ; ; ; transp.biz; 
ES00006540; Ligado; ; ; ; transp.biz; 
NO00068805; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00068805,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00322584; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322584,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
TP00001383; Desligado; ; ; ; transp.biz; 
MI00199375; Desligado; ; ; ; transp.biz; 
MI00322473; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322473,OU=Novos Computadores,DC=transp,DC=biz
MI00328372; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00328372,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00217444; Ligado; ; ; ; transp.biz; 
MI177938; Inexistente; -; -; -; -; -
MI178662; Desligado; ; ; ; transp.biz; 
MI175112; Desligado; ; ; ; transp.biz; 
MI00313091; Desligado; ; ; ; transp.biz; 
MI314733; Desligado; ; ; ; transp.biz; 
MI00313452; Desligado; ; ; ; transp.biz; 
MI00313177; Desligado; ; ; ; transp.biz; 
MI00314777; Desligado; ; ; ; transp.biz; 
MI00313217; Desligado; ; ; ; transp.biz; 
MI00315791; Desligado; ; ; ; transp.biz; 
MI00312908; Desligado; ; ; ; transp.biz; 
MI00312900; Desligado; ; ; ; transp.biz; 
MI00316636; Desligado; ; ; ; transp.biz; 
MI00313191; Desligado; ; ; ; transp.biz; 
MI00318215; Desligado; ; ; ; transp.biz; 
MI00314831; Desligado; ; ; ; transp.biz; 
NO00042162; Desligado; ; ; ; transp.biz; 
MI00313154; Desligado; ; ; ; transp.biz; 
MI00316624; Desligado; ; ; ; transp.biz; 
MI00205363; Inexistente; -; -; -; -; -
MI00312688; Desligado; ; ; ; transp.biz; 
MI00315182; Desligado; ; ; ; transp.biz; 
MI00312849; Desligado; ; ; ; transp.biz; 
MI00315669; Desligado; ; ; ; transp.biz; 
MI00316257; Inexistente; -; -; -; -; -
MI00313839; Inexistente; -; -; -; -; -
MI00312798; Inexistente; -; -; -; -; -
MI00289050; Desligado; ; ; ; transp.biz; 
NO00074224; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00074224,OU=Novos Computadores,DC=transp,DC=biz
MI00231254; Ligado; ; ; ; transp.biz; 
MI174890; Desligado; ; ; ; transp.biz; 
MI00246040; Desligado; ; ; ; transp.biz; 
NO00047140; Desligado; ; ; ; transp.biz; 
NO00052660; Inexistente; -; -; -; -; -
MI00205770; Desligado; ; ; ; transp.biz; 
NO00092274; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092274,OU=TIC-ES,OU=Notebooks,DC=transp,DC=biz
MI00242884; Desligado; ; ; ; transp.biz; 
MI00330472; Inexistente; -; -; -; -; -
MI00297097; Inexistente; -; -; -; -; -
MI00235409; Desligado; ; ; ; transp.biz; 
ES00007535; Inexistente; -; -; -; -; -
ES00007533; Inexistente; -; -; -; -; -
NO00081742; Desligado; ; ; ; transp.biz; 
MI00243165; Desligado; ; ; ; transp.biz; 
MI184750; Desligado; ; ; ; transp.biz; 
MI00322604; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00322604,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
ES00005921; Inexistente; -; -; -; -; -
ES003311; Inexistente; -; -; -; -; -
NO00052477; Inexistente; -; -; -; -; -
MI00313156; Inexistente; -; -; -; -; -
MI00197696; Ligado; ; ; ; transp.biz; 
NO00043970; Desligado; ; ; ; transp.biz; 
MI00316924; Inexistente; -; -; -; -; -
MI00295570; Desligado; ; ; ; transp.biz; 
MI00274774; Desligado; ; ; ; transp.biz; 
MI00315785; Inexistente; -; -; -; -; -
NO00077702; Desligado; ; ; ; transp.biz; 
NO00039445; Inexistente; -; -; -; -; -
MI00285515; Desligado; ; ; ; transp.biz; 
ES003539; Desligado; ; ; ; transp.biz; 
MI00216864; Desligado; ; ; ; transp.biz; 
MI00307126; Desligado; ; ; ; transp.biz; 
NO00073885; Desligado; ; ; ; transp.biz; 
NO00037513; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00037513,OU=Fortaleza,OU=TIC-NE,OU=Notebooks,DC=transp,DC=biz
NO00069603; Inexistente; -; -; -; -; -
NO00063053; Desligado; ; ; ; transp.biz; 
MI00235745; Desligado; ; ; ; transp.biz; 
ES002659; Desligado; ; ; ; transp.biz; 
MI00257335; Desligado; ; ; ; transp.biz; 
MI00313550; Desligado; ; ; ; transp.biz; 
NO00063289; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00063289,OU=Natal,OU=TIC-NE,OU=Notebooks,DC=transp,DC=biz
MI00282832; Desligado; ; ; ; transp.biz; 
EV00000701; Desligado; ; ; ; transp.biz; 
MI00217248; Ligado; ; ; ; transp.biz; 
MI00313503; Desligado; ; ; ; transp.biz; 
NO00068909; Desligado; ; ; ; transp.biz; 
ES004293; Desligado; ; ; ; transp.biz; 
NO00072285; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00072285,OU=Salvador,OU=TIC-BA,OU=Notebooks,DC=transp,DC=biz
MI00277136; Desligado; ; ; ; transp.biz; 
MI180531; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI180531,OU=Fortaleza,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00296125; Desligado; ; ; ; transp.biz; 
MI177941; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI177941,OU=Fortaleza,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00228855; Desligado; ; ; ; transp.biz; 
MI00296758; Desligado; ; ; ; transp.biz; 
MI00300547; Ligado; ; ; ; transp.biz; 
NO00058417; Inexistente; -; -; -; -; -
MI192706; Inexistente; -; -; -; -; -
MI00252186; Ligado; ; ; ; transp.biz; 
MI00307364; Desligado; ; ; ; transp.biz; 
MI00276916; Desligado; ; ; ; transp.biz; 
MI00275866; Desligado; ; ; ; transp.biz; 
MI00268499; Desligado; ; ; ; transp.biz; 
MI00321874; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321874,OU=Guamare,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00296466; Desligado; ; ; ; transp.biz; 
NO00061398; Desligado; ; ; ; transp.biz; 
MI00246245; Desligado; ; ; ; transp.biz; 
NO00061561; Desligado; ; ; ; transp.biz; 
MI00236255; Desligado; ; ; ; transp.biz; 
MI00288061; Desligado; ; ; ; transp.biz; 
MI00284034; Desligado; ; ; ; transp.biz; 
ES00007140; Desligado; ; ; ; transp.biz; 
MI00322187; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322187,OU=Fortaleza,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
NO00073883; Desligado; ; ; ; transp.biz; 
NO00073856; Desligado; ; ; ; transp.biz; 
MI00322184; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322184,OU=Telis,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00238054; Desligado; ; ; ; transp.biz; 
MI00229253; Desligado; ; ; ; transp.biz; 
NO00073858; Desligado; ; ; ; transp.biz; 
MI00257909; Desligado; ; ; ; transp.biz; 
MI00231006; Ligado; ; ; ; transp.biz; 
MI00259914; Desligado; ; ; ; transp.biz; 
MI00236188; Desligado; ; ; ; transp.biz; 
MI00245675; Desligado; ; ; ; transp.biz; 
NO00061487; Desligado; ; ; ; transp.biz; 
NO00052294; Desligado; ; ; ; transp.biz; 
MI00262001; Desligado; ; ; ; transp.biz; 
NO00049631; Inexistente; -; -; -; -; -
MI00321876; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321876,OU=Natal,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00244279; Desligado; ; ; ; transp.biz; 
MI00322172; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322172,OU=Telis,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
ES004300; Desligado; ; ; ; transp.biz; 
NO00073869; Desligado; ; ; ; transp.biz; 
NO00073879; Desligado; ; ; ; transp.biz; 
MI00322641; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322641,OU=Fortaleza,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00236244; Desligado; ; ; ; transp.biz; 
NO00073863; Desligado; ; ; ; transp.biz; 
MI00249586; Desligado; ; ; ; transp.biz; 
MI00245648; Desligado; ; ; ; transp.biz; 
MI00322188; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322188,OU=Telis,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00287067; Desligado; ; ; ; transp.biz; 
MI00287074; Desligado; ; ; ; transp.biz; 
NO00073860; Desligado; ; ; ; transp.biz; 
NO00073875; Desligado; ; ; ; transp.biz; 
NO00061430; Desligado; ; ; ; transp.biz; 
NO00073865; Desligado; ; ; ; transp.biz; 
NO00058258; Inexistente; -; -; -; -; -
MI00288422; Ligado; ; ; ; transp.biz; 
NO00073861; Desligado; ; ; ; transp.biz; 
MI00296484; Desligado; ; ; ; transp.biz; 
MI00322166; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322166,OU=Telis,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00282894; Desligado; ; ; ; transp.biz; 
NO00073874; Desligado; ; ; ; transp.biz; 
MI00290997; Desligado; ; ; ; transp.biz; 
MI00288762; Desligado; ; ; ; transp.biz; 
NO00073859; Desligado; ; ; ; transp.biz; 
MI00289802; Desligado; ; ; ; transp.biz; 
